review,aspect,label
Miejsce godne polecenia zwłaszcza dla osób lubiących ciszę i spokój położone z dala od centrum ale sympatycznej leśnej okolice minusem brak widoków górskich pokoje nie duże ale czyste obsługa sympatyczna ale sama szefowa mogła by być nieco milsza jedzenie dość dobre ilość wystarczająca natomiast brakło mu finezji na przykład dań regionalnych,widoków,positive
Miejsce godne polecenia zwłaszcza dla osób lubiących ciszę i spokój położone z dala od centrum ale sympatycznej leśnej okolice minusem brak widoków górskich pokoje nie duże ale czyste obsługa sympatyczna ale sama szefowa mogła by być nieco milsza jedzenie dość dobre ilość wystarczająca natomiast brakło mu finezji na przykład dań regionalnych,pokoje,positive
Miejsce godne polecenia zwłaszcza dla osób lubiących ciszę i spokój położone z dala od centrum ale sympatycznej leśnej okolice minusem brak widoków górskich pokoje nie duże ale czyste obsługa sympatyczna ale sama szefowa mogła by być nieco milsza jedzenie dość dobre ilość wystarczająca natomiast brakło mu finezji na przykład dań regionalnych,obsługa,positive
Miejsce godne polecenia zwłaszcza dla osób lubiących ciszę i spokój położone z dala od centrum ale sympatycznej leśnej okolice minusem brak widoków górskich pokoje nie duże ale czyste obsługa sympatyczna ale sama szefowa mogła by być nieco milsza jedzenie dość dobre ilość wystarczająca natomiast brakło mu finezji na przykład dań regionalnych,szefowa,positive
Miejsce godne polecenia zwłaszcza dla osób lubiących ciszę i spokój położone z dala od centrum ale sympatycznej leśnej okolice minusem brak widoków górskich pokoje nie duże ale czyste obsługa sympatyczna ale sama szefowa mogła by być nieco milsza jedzenie dość dobre ilość wystarczająca natomiast brakło mu finezji na przykład dań regionalnych,jedzenie,positive
Miejsce godne polecenia zwłaszcza dla osób lubiących ciszę i spokój położone z dala od centrum ale sympatycznej leśnej okolice minusem brak widoków górskich pokoje nie duże ale czyste obsługa sympatyczna ale sama szefowa mogła by być nieco milsza jedzenie dość dobre ilość wystarczająca natomiast brakło mu finezji na przykład dań regionalnych,dań,positive
To już nasz drugi pobyt w tym hotelu . Polecam gorąco spokojnie posiłki smaczne atmosfera fajna . Wrócimy tu jeszcze na pewno . Można spacerować kilometrami . . . . coś tam jest co przyciąga . Właśnie wrócili śmy z Gran Canarii i jesteśmy bardziej zadowoleni z Cypru i Veroniki . Polecam,hotelu,positive
To już nasz drugi pobyt w tym hotelu . Polecam gorąco spokojnie posiłki smaczne atmosfera fajna . Wrócimy tu jeszcze na pewno . Można spacerować kilometrami . . . . coś tam jest co przyciąga . Właśnie wrócili śmy z Gran Canarii i jesteśmy bardziej zadowoleni z Cypru i Veroniki . Polecam,posiłki,positive
To już nasz drugi pobyt w tym hotelu . Polecam gorąco spokojnie posiłki smaczne atmosfera fajna . Wrócimy tu jeszcze na pewno . Można spacerować kilometrami . . . . coś tam jest co przyciąga . Właśnie wrócili śmy z Gran Canarii i jesteśmy bardziej zadowoleni z Cypru i Veroniki . Polecam,atmosfera,positive
"Pokoje ciche , przyjemne . Śniadania całkiem dobre . Recepcjonistki sympatyczne . WiFi bezpłatne . Jedyne do czego można się przyczepić - to praca Pań sprzątających - mieszkała m w hotelu tydzień - ani razu nie została zmieniona pościel ani odkurzony dywan . Parking hotelowy "" pod chmurka "" w cenie 25 zł za dobę : /",Pokoje,positive
"Pokoje ciche , przyjemne . Śniadania całkiem dobre . Recepcjonistki sympatyczne . WiFi bezpłatne . Jedyne do czego można się przyczepić - to praca Pań sprzątających - mieszkała m w hotelu tydzień - ani razu nie została zmieniona pościel ani odkurzony dywan . Parking hotelowy "" pod chmurka "" w cenie 25 zł za dobę : /",Śniadania,positive
"Pokoje ciche , przyjemne . Śniadania całkiem dobre . Recepcjonistki sympatyczne . WiFi bezpłatne . Jedyne do czego można się przyczepić - to praca Pań sprzątających - mieszkała m w hotelu tydzień - ani razu nie została zmieniona pościel ani odkurzony dywan . Parking hotelowy "" pod chmurka "" w cenie 25 zł za dobę : /",Recepcjonistki,positive
"Pokoje ciche , przyjemne . Śniadania całkiem dobre . Recepcjonistki sympatyczne . WiFi bezpłatne . Jedyne do czego można się przyczepić - to praca Pań sprzątających - mieszkała m w hotelu tydzień - ani razu nie została zmieniona pościel ani odkurzony dywan . Parking hotelowy "" pod chmurka "" w cenie 25 zł za dobę : /",WiFi,positive
"Pokoje ciche , przyjemne . Śniadania całkiem dobre . Recepcjonistki sympatyczne . WiFi bezpłatne . Jedyne do czego można się przyczepić - to praca Pań sprzątających - mieszkała m w hotelu tydzień - ani razu nie została zmieniona pościel ani odkurzony dywan . Parking hotelowy "" pod chmurka "" w cenie 25 zł za dobę : /",Pań sprzątających,negative
"Pokoje ciche , przyjemne . Śniadania całkiem dobre . Recepcjonistki sympatyczne . WiFi bezpłatne . Jedyne do czego można się przyczepić - to praca Pań sprzątających - mieszkała m w hotelu tydzień - ani razu nie została zmieniona pościel ani odkurzony dywan . Parking hotelowy "" pod chmurka "" w cenie 25 zł za dobę : /",Parking,negative
"ogólnie ocena za obecności - można odbrabiać , przychodzić w innym terminie - jest bardzo luźno . na linach spędzili śmy tylko parę zajęć - jak ktoś chciał to mógł śmigać po ściance - tak też robliśmy . trochę praktycznych wskazówek i inni uczestnicy - było fajnie .",wskazówek,positive
"Kurs : chemia organiczna I ćw . Ocena : może być [ / b ] Elstako trochę przesadza imho - co prawda pan doktor rzeczywiście jest miły dla dziewczyn , ale bez przesady . Oceny podciąga nawet o 1 , 5 w stosunku do wykładu - na ćwiczeniach jest spokojnie , chociaż czasem wyciaga na siłę do tablicy . Ocena neutralna - nie jest źle .",Kurs,neutral
"Kurs : chemia organiczna I ćw . Ocena : może być [ / b ] Elstako trochę przesadza imho - co prawda pan doktor rzeczywiście jest miły dla dziewczyn , ale bez przesady . Oceny podciąga nawet o 1 , 5 w stosunku do wykładu - na ćwiczeniach jest spokojnie , chociaż czasem wyciaga na siłę do tablicy . Ocena neutralna - nie jest źle .",pan doktor,negative
"Kurs : chemia organiczna I ćw . Ocena : może być [ / b ] Elstako trochę przesadza imho - co prawda pan doktor rzeczywiście jest miły dla dziewczyn , ale bez przesady . Oceny podciąga nawet o 1 , 5 w stosunku do wykładu - na ćwiczeniach jest spokojnie , chociaż czasem wyciaga na siłę do tablicy . Ocena neutralna - nie jest źle .",ćwiczeniach,neutral
Hotel a raczej coś co było Hotelem i chce do swoich lat świetności wrócić . . . . Wady już wcześniejsi recenzenci podali ja jedynie powiem ze Kuchnia jest bardzo dobra chodź prosta nasza typowo domowa oraz że kelnerzy tam pracujący są bardzo sympatyczni dzięki którym dało się znieść pobyt tam,Hotel,positive
Hotel a raczej coś co było Hotelem i chce do swoich lat świetności wrócić . . . . Wady już wcześniejsi recenzenci podali ja jedynie powiem ze Kuchnia jest bardzo dobra chodź prosta nasza typowo domowa oraz że kelnerzy tam pracujący są bardzo sympatyczni dzięki którym dało się znieść pobyt tam,Kuchnia,positive
Hotel a raczej coś co było Hotelem i chce do swoich lat świetności wrócić . . . . Wady już wcześniejsi recenzenci podali ja jedynie powiem ze Kuchnia jest bardzo dobra chodź prosta nasza typowo domowa oraz że kelnerzy tam pracujący są bardzo sympatyczni dzięki którym dało się znieść pobyt tam,kelnerzy,positive
Przez niekompetencję pracowników straciła m 109 zł ponieważ ktoś nie anulował rezerwacji . Podczas pobytu rezerwowała m dwa pokoje w tym jeden był gwarantowany kartą - ta rezerwacja nie została odwołana .,pracowników,negative
Lokalizacja i budynek hotelu ok . Reszta przereklamowana . Ogólnie zadowoleni nie jesteśmy bo po opisach spodziewali śmy się czegoś naprawdę lepszego . Plusem jest kaplica i sala weselna na wysepkach . Ogólnie szału nie ma .,Lokalizacja,neutral
Lokalizacja i budynek hotelu ok . Reszta przereklamowana . Ogólnie zadowoleni nie jesteśmy bo po opisach spodziewali śmy się czegoś naprawdę lepszego . Plusem jest kaplica i sala weselna na wysepkach . Ogólnie szału nie ma .,budynek,neutral
Lokalizacja i budynek hotelu ok . Reszta przereklamowana . Ogólnie zadowoleni nie jesteśmy bo po opisach spodziewali śmy się czegoś naprawdę lepszego . Plusem jest kaplica i sala weselna na wysepkach . Ogólnie szału nie ma .,kaplica,positive
Lokalizacja i budynek hotelu ok . Reszta przereklamowana . Ogólnie zadowoleni nie jesteśmy bo po opisach spodziewali śmy się czegoś naprawdę lepszego . Plusem jest kaplica i sala weselna na wysepkach . Ogólnie szału nie ma .,sala weselna,positive
"Stare pokoje z kiepskim oświetleniem , brudne szyby , Barek - lodówka pusty i śmierdzący . Recepcja zajęta wpatrywaniem się w ekran a nie gośćmi . Najgorszy Novotel w Polsce , a lokalizacja obiecujaca Koniecznie do remontu .",pokoje,negative
"Stare pokoje z kiepskim oświetleniem , brudne szyby , Barek - lodówka pusty i śmierdzący . Recepcja zajęta wpatrywaniem się w ekran a nie gośćmi . Najgorszy Novotel w Polsce , a lokalizacja obiecujaca Koniecznie do remontu .",oświetleniem,negative
"Stare pokoje z kiepskim oświetleniem , brudne szyby , Barek - lodówka pusty i śmierdzący . Recepcja zajęta wpatrywaniem się w ekran a nie gośćmi . Najgorszy Novotel w Polsce , a lokalizacja obiecujaca Koniecznie do remontu .",szyby,negative
"Stare pokoje z kiepskim oświetleniem , brudne szyby , Barek - lodówka pusty i śmierdzący . Recepcja zajęta wpatrywaniem się w ekran a nie gośćmi . Najgorszy Novotel w Polsce , a lokalizacja obiecujaca Koniecznie do remontu .",Barek - lodówka,negative
"Stare pokoje z kiepskim oświetleniem , brudne szyby , Barek - lodówka pusty i śmierdzący . Recepcja zajęta wpatrywaniem się w ekran a nie gośćmi . Najgorszy Novotel w Polsce , a lokalizacja obiecujaca Koniecznie do remontu .",Recepcja,negative
"Stare pokoje z kiepskim oświetleniem , brudne szyby , Barek - lodówka pusty i śmierdzący . Recepcja zajęta wpatrywaniem się w ekran a nie gośćmi . Najgorszy Novotel w Polsce , a lokalizacja obiecujaca Koniecznie do remontu .",Novotel,positive
"Stare pokoje z kiepskim oświetleniem , brudne szyby , Barek - lodówka pusty i śmierdzący . Recepcja zajęta wpatrywaniem się w ekran a nie gośćmi . Najgorszy Novotel w Polsce , a lokalizacja obiecujaca Koniecznie do remontu .",lokalizacja,positive
Duże pokoje ze stęchłymi dywanami i meblami . W pokoju nieprzyjemnie pachnie ! Łazienki w opłakanym stanie ! Hotel ma dużo atrakcji dla dzieci i basen ! Dzieci bedą zadowolone z pobytu ! Śniadania ok . Tylko trzeba być przygotowanym na to ze codziennie jest to samo . Do plaży trzeba kawałek iść .,pokoje,negative
Duże pokoje ze stęchłymi dywanami i meblami . W pokoju nieprzyjemnie pachnie ! Łazienki w opłakanym stanie ! Hotel ma dużo atrakcji dla dzieci i basen ! Dzieci bedą zadowolone z pobytu ! Śniadania ok . Tylko trzeba być przygotowanym na to ze codziennie jest to samo . Do plaży trzeba kawałek iść .,meblami,negative
Duże pokoje ze stęchłymi dywanami i meblami . W pokoju nieprzyjemnie pachnie ! Łazienki w opłakanym stanie ! Hotel ma dużo atrakcji dla dzieci i basen ! Dzieci bedą zadowolone z pobytu ! Śniadania ok . Tylko trzeba być przygotowanym na to ze codziennie jest to samo . Do plaży trzeba kawałek iść .,Łazienki,positive
Duże pokoje ze stęchłymi dywanami i meblami . W pokoju nieprzyjemnie pachnie ! Łazienki w opłakanym stanie ! Hotel ma dużo atrakcji dla dzieci i basen ! Dzieci bedą zadowolone z pobytu ! Śniadania ok . Tylko trzeba być przygotowanym na to ze codziennie jest to samo . Do plaży trzeba kawałek iść .,basen,neutral
Duże pokoje ze stęchłymi dywanami i meblami . W pokoju nieprzyjemnie pachnie ! Łazienki w opłakanym stanie ! Hotel ma dużo atrakcji dla dzieci i basen ! Dzieci bedą zadowolone z pobytu ! Śniadania ok . Tylko trzeba być przygotowanym na to ze codziennie jest to samo . Do plaży trzeba kawałek iść .,Śniadania,neutral
"Hotel w idealnym położeniu jeżeli chodzi o łódź , dwie minuty od Piotrowskiej w samym centrum , ale jeżeli chodzi o czystość to tragedia łazienka smierdziala a pościel brudna , na tą klasę hotelu to nie do przyjęcia",Hotel,positive
"Hotel w idealnym położeniu jeżeli chodzi o łódź , dwie minuty od Piotrowskiej w samym centrum , ale jeżeli chodzi o czystość to tragedia łazienka smierdziala a pościel brudna , na tą klasę hotelu to nie do przyjęcia",łazienka,negative
"Hotel w idealnym położeniu jeżeli chodzi o łódź , dwie minuty od Piotrowskiej w samym centrum , ale jeżeli chodzi o czystość to tragedia łazienka smierdziala a pościel brudna , na tą klasę hotelu to nie do przyjęcia",pościel,negative
"W apartamencie papierowe kubki , przez 24 mimo prośby nie uzupełniono kawy - na 2 osoby dostali śmy 3 kapsułki . Przy meldowaniu obsługa nachalnie domagała się godziny wymeldowania wykupione pożnę wymeldowanie . Brak możliwości przedłożenia apartamentu o kolejne 2 dni . . . !",apartamencie,negative
"W apartamencie papierowe kubki , przez 24 mimo prośby nie uzupełniono kawy - na 2 osoby dostali śmy 3 kapsułki . Przy meldowaniu obsługa nachalnie domagała się godziny wymeldowania wykupione pożnę wymeldowanie . Brak możliwości przedłożenia apartamentu o kolejne 2 dni . . . !",kawy,negative
"W apartamencie papierowe kubki , przez 24 mimo prośby nie uzupełniono kawy - na 2 osoby dostali śmy 3 kapsułki . Przy meldowaniu obsługa nachalnie domagała się godziny wymeldowania wykupione pożnę wymeldowanie . Brak możliwości przedłożenia apartamentu o kolejne 2 dni . . . !",obsługa,negative
"Apartament usytuowany dość wysoko ale z jakim widokiem . Patrzysz na plażę amadores . Basen dość duży . Pokoje przestrzenne , łazienka z wanną i prysznicem . Czysto - schludnie . Niedaleko centrum Europa - większość turystów z Anglii tam imprezuje - Ale zawsze idzie iść na drinka coś zjeść .",Apartament,positive
"Apartament usytuowany dość wysoko ale z jakim widokiem . Patrzysz na plażę amadores . Basen dość duży . Pokoje przestrzenne , łazienka z wanną i prysznicem . Czysto - schludnie . Niedaleko centrum Europa - większość turystów z Anglii tam imprezuje - Ale zawsze idzie iść na drinka coś zjeść .",plażę,positive
"Apartament usytuowany dość wysoko ale z jakim widokiem . Patrzysz na plażę amadores . Basen dość duży . Pokoje przestrzenne , łazienka z wanną i prysznicem . Czysto - schludnie . Niedaleko centrum Europa - większość turystów z Anglii tam imprezuje - Ale zawsze idzie iść na drinka coś zjeść .",Basen,positive
"Apartament usytuowany dość wysoko ale z jakim widokiem . Patrzysz na plażę amadores . Basen dość duży . Pokoje przestrzenne , łazienka z wanną i prysznicem . Czysto - schludnie . Niedaleko centrum Europa - większość turystów z Anglii tam imprezuje - Ale zawsze idzie iść na drinka coś zjeść .",Pokoje,positive
